prediction,regime,surprise,tick,vector
"[0.5160120667060933, 0.530038697070581, 0.7816633876218106, 0.5660004155132571]",stable,0.12503801037075088,120,"[0.5891533835904131, 0.5601114478189925, 0.6957004135792075, 0.6106193415209299]"
"[0.5177130275638683, 0.5307380633670558, 0.7796642486905874, 0.5670380649552961]",stable,0.2292333145518174,121,"[0.6849313861430393, 0.5804241547213111, 0.6389115006276571, 0.6150577410596818]"
"[0.7556966284444302, 0.6487592187313747, 0.45274487002098135, 0.6517734070858717]",stable,0.11246146959132147,122,"[0.705279015536491, 0.6070526493725146, 0.5436229546507962, 0.6414108660058219]"
"[0.7538959994120038, 0.6472696983971298, 0.4559905159006176, 0.6514033163330127]",stable,0.11794580980179745,123,"[0.7902632306743022, 0.6112267467292382, 0.554547498724684, 0.6911030053972737]"
"[0.7551500418693244, 0.6460268379947887, 0.45938903254972335, 0.6527722711283321]",stable,0.05066855089722451,124,"[0.8007845919891601, 0.6278546438051102, 0.45854919461307847, 0.665176138104305]"
"[0.7566711935399856, 0.645421098188466, 0.4593610379518352, 0.6531857333608645]",stable,0.12196190358543331,125,"[0.8583798071198719, 0.6542115958666689, 0.4834006071801442, 0.7154343487006994]"
"[0.7599521165586915, 0.6457046626296984, 0.46013650792694194, 0.6551937532105366]",stable,0.191636758989828,126,"[0.8954977433200654, 0.7301875161081104, 0.48356390355288187, 0.7584692830533926]"
"[0.9487901501801876, 0.7249923851888767, 0.4246483886105307, 0.774374365453977]",stable,0.03346818548650924,127,"[0.9278533757117022, 0.7240301960331645, 0.45022581262058936, 0.7795358078544569]"
"[0.9464638419059115, 0.7248854752826864, 0.4274903246116484, 0.7749478590540303]",stable,0.07728477869691139,128,"[0.996695773763274, 0.7515969449406477, 0.4555089299358089, 0.8191196281436717]"
"[0.9514870350916478, 0.7275566222484826, 0.4302921851440645, 0.7793650359629944]",stable,0.037893438987391746,129,"[0.9228851582264906, 0.7469720987839923, 0.4355497654286332, 0.7647622116289159]"
"[0.9488868644675427, 0.7293216655698926, 0.43077014698811616, 0.7780375064780783]",stable,0.08019607713449449,130,"[0.8850080028766683, 0.7626116319394864, 0.43205445707290285, 0.7428092434449237]"
"[0.9435636260016365, 0.7320958294340255, 0.43087717282851506, 0.7751018178919821]",stable,0.06343758991997736,131,"[0.9143619083136644, 0.7138387007382403, 0.39062129602212325, 0.7402058420027576]"
"[0.9413173400256386, 0.730691434918965, 0.4277805669203311, 0.7724175120543494]",stable,0.07660117612744524,132,"[0.9238206477202451, 0.7417078058959575, 0.35491804887153905, 0.7609589355037913]"
"[0.940067576289539, 0.7314783185601789, 0.4225761013454174, 0.7715990423007381]",stable,0.026462967422171673,133,"[0.924776940156813, 0.7345095478921144, 0.4011993270113811, 0.7710243604301388]"
"[0.9390482005473573, 0.7316804005156412, 0.42115098305648163, 0.7715607301760314]",stable,0.051779645228078035,134,"[0.9170206645492915, 0.7749031456995921, 0.4032651714609011, 0.7687658491177051]"
"[0.9376714795474781, 0.7343818220896381, 0.42003311983175784, 0.771386050109886]",stable,0.13131998710109272,135,"[0.8523407300862693, 0.7025491935567035, 0.5112273130506246, 0.746208578186284]"
"[0.9326520236968188, 0.7325093145288772, 0.42539748413875, 0.7699050223496742]",stable,0.24502386323374561,136,"[0.8029722247126208, 0.7052157441450538, 0.6245312215772526, 0.7167951464424188]"
"[0.7612964949385019, 0.6475643839270533, 0.46527384272851413, 0.657118796749033]",stable,0.1353626891892192,137,"[0.6487753242563608, 0.6804440141223458, 0.5228422478774875, 0.6215259264000138]"
"[0.7578867624935886, 0.6485607363572137, 0.4670183398542406, 0.6560402249202748]",stable,0.28729046791331275,138,"[0.4982776744426276, 0.662659460285167, 0.5037212927799654, 0.5394509733344877]"
"[0.4982776744426276, 0.662659460285167, 0.5037212927799654, 0.5394509733344877]",stable,0.0993189429306016,139,"[0.4051493264005019, 0.6872931385449859, 0.5150782330772777, 0.5181070042033301]"
"[0.4517135004215648, 0.6749762994150764, 0.5093997629286215, 0.5287789887689089]",stable,0.13442128082708305,140,"[0.3392744262284978, 0.6681196649669239, 0.4660356884323138, 0.46962597582009474]"
